accX,accY,accZ,gyroX,gyroY,gyroZ
-2.1457214355,1.6092987061,8.7553405762,-0.30207824707,-0.21266174316,0.064208984375
-2.1457214355,1.6092987061,8.7553405762,-0.30207824707,-0.21266174316,0.064208984375
-2.1457214355,1.6092987061,8.7553405762,-0.30207824707,-0.21266174316,0.064208984375
-2.1457214355,1.6092987061,8.7553405762,-0.30207824707,-0.21266174316,0.064208984375
-1.5135040283,1.3027648926,10.173049927,0.051483154297,-0.36544799805,0.04216003418
-1.4177093506,0.51727294922,7.1652069092,-0.90673828125,-0.2759552002,-0.16302490234
-1.0345458984,-0.68969726563,5.9390716553,-1.683380127,-0.026931762695,0.87664794922
1.0345458984,-1.2644500732,10.862747192,0.081573486328,-1.1934509277,0.89558410645
1.6476135254,-1.0153961182,12.682785034,0.62890625,1.1211700439,0.66134643555
-0.26821899414,-1.8583526611,8.0656433105,0.058746337891,-0.21240234375,1.304397583
3.065322876,-1.5135040283,12.759414673,-0.84992980957,-1.1763305664,-0.1438293457
1.9936065674,-1.8078918457,7.8993835449,-1.0820922852,0.078643798828,-0.16847229004
-0.13410949707,-0.15414428711,0.49896240234,-0.83203125,0.55308532715,0.097930908203
-0.14753723145,-0.11877441406,0.89111328125,-0.55628967285,0.7108001709,0.067581176758
-0.14169311523,-0.09765625,1.1385955811,0.031768798828,0.81196594238,0.045013427734
0.51712036133,2.1394348145,20.30696106,0.11296081543,-0.6136932373,-0.11140441895
-0.035263061523,-0.28723144531,0.034103393555,-2.0851898193,-1.7247009277,0.27925109863
0.19454956055,-1.0224304199,10.059967041,7.9520111084,4.7833709717,-0.13500976563
-0.76658630371,-0.55288696289,11.110595703,-0.43099975586,0.68563842773,0.049682617188
0.38298034668,0.13272094727,10.488388062,0.0092010498047,-0.010070800781,-9.00E-04
0.15562438965,0.05908203125,9.9203948975,-0.013366699219,0.024688720703,0.0016937255859
0.20883178711,0.068939208984,9.8876953125,0.0058288574219,-0.016815185547,-6.41E-04
0.25283813477,0.029388427734,9.9612121582,-0.0076599121094,-0.019927978516,-1.22E-04
0.1787109375,0.072647094727,10.002807617,-0.0016937255859,-0.0059204101563,3.97E-04
0.20803833008,0.027282714844,9.9629364014,3.81E-04,-0.029006958008,-1.22E-04
0.29943847656,0.066207885742,10.010223389,-0.0058441162109,-0.023818969727,-3.81E-04
0.32743835449,0.063903808594,9.9988708496,-0.0037689208984,-0.0043640136719,0.0016937255859
0.22776794434,0.0025177001953,10.080810547,-0.064987182617,0.0013427734375,0.0022125244141
0.087127685547,-0.16163635254,10.114593506,-0.012329101563,0.01042175293,-0.0024566650391
0.27505493164,-0.10229492188,9.9162597656,-0.062652587891,0.12403869629,0.0074005126953
