accX,accY,accZ,gyroX,gyroY,gyroZ
-3.1463003159,9.765789032,5.5162405968,-0,-0,-0
-3.1463003159,9.765789032,5.5162405968,-0,-0,-0
0.13620348275,5.2029728889,7.5456724167,-0,-0,-0
-0.14982382953,8.1585884094,7.7635979652,-0.73639804125,-0.62491512299,-0.70768737793
-0.49033251405,3.5004293919,3.8273177147,2.8182268143,2.5497515202,2.9605584145
3.731975317,0.99428540468,11.182305336,-1.5079208612,0.17531833053,-2.2253820896
-3.936280489,7.3141264915,-3.6774938107,-1.841758728,1.4764612913,4.5576658249
-11.781600952,15.772362709,-5.1212506294,1.0665707588,-2.36252141,-1.3909401894
2.6423475742,-7.0144791603,15.268409729,-5.1144690514,2.2278256416,3.2681291103
-10.05181694,8.6625413895,-5.5571017265,3.0100386143,-0.24740041792,-0.85979282856
-6.9327569008,13.456903458,-15.894946098,3.9449677467,-2.8945848942,-0.70951998234
-2.2882184982,-5.7750272751,16.902851105,-4.9376239777,3.2235360146,2.4333817959
-4.6717791557,-0.23154591024,5.2029728889,7.5487670898,-3.571423769,-1.256244421
-2.9692358971,10.474047661,-15.799603462,3.4526102543,-1.7629570961,-0.71440690756
-5.3936576843,-6.1427769661,18.101442337,-8.0224933624,3.5149185658,0.99723750353
-2.5470049381,0.80360049009,-3.0645782948,6.3954534531,-1.9492709637,0.76785761118
-2.5061440468,5.1484913826,-11.332129478,3.283400774,-6.5774917603,-3.0305025578
-1.1985906363,-8.9213275909,17.447666168,-8.5429506302,2.5421156883,1.2244794369
-2.2201166153,3.3097445965,-3.4187073708,6.8743720055,-0.98807454109,-0.84024512768
-7.4503302574,-5.1893525124,4.9578065872,-0.59162300825,-0.058948494494,0.093462385237
-3.0781986713,-8.0223846436,14.410327911,-9.506896019,1.249830246,-0.44684791565
-8.3084125519,14.423948288,-11.236786842,2.3826799393,-5.5729236603,-2.9193251133
2.8602731228,-4.3040299416,16.725786209,-4.7601675987,-0.80450952053,1.3732250929
-5.8703699112,10.038196564,-15.227548599,6.6761460304,0.73395460844,-1.3607022762
-1.6344417334,-1.1032481194,11.250407219,6.4522643089,-3.7543778419,-4.1370849609
-3.6774938107,8.6216802597,0.9806650281,-2.2043073177,-0.57390791178,0.032375857234
0.1770645231,5.3119354248,8.7034025192,1.8603900671,0.55863624811,-0.82894414663
-3.4187073708,9.5751047134,2.3426997662,0.9184358716,-0.4581489265,-0.20433442295
2.9556155205,2.0158114433,12.026766777,-0.65698558092,1.0525208712,0.75075340271
-6.3879432678,9.3299379349,0.9806650281,3.1850514412,-0.39064833522,-2.3481659889
